dataset,project,pPath,pId,codeLine,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,time,org/joda/time/chrono/ISOChronology,17,106,1,1,0,1,3,0,0,0,0,2,21,6,0.000192653,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,104,1,0,0,1,3,0,0,0,0,1,23,4,0.000192653,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,105,1,0,0,1,2,0,3,0,0,5,26,6,0.000192653,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,100,1,0,1,1,2,0,0,1,0,4,41,4,0.000192653,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,101,2,3,0,2,5,0,2,0,0,7,49,4,0.000192653,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,96,1,1,0,1,3,0,0,0,0,2,19,4,0.000192653,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,111,1,0,1,1,2,0,0,0,0,4,27,4,0.000192653,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,112,1,0,0,0,0,0,0,0,0,1,14,4,0.000192653,0
defect4j,time,org/joda/time/DateTimeUtils,17,255,1,0,0,0,0,0,0,0,0,1,14,4,0.000184789,0
defect4j,time,org/joda/time/chrono/GJEraDateTimeField,17,127,0,0,0,2,4,0,4,0,0,4,70,5,0.00015321,0
defect4j,time,org/joda/time/tz/CachedDateTimeZone,17,123,0,0,0,1,2,0,2,0,0,2,24,5,0.000137596,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,133,1,0,0,0,0,0,0,0,0,1,20,4,0.000135256,0
defect4j,time,org/joda/time/DateTimeZone,17,1237,0,1,0,2,4,0,2,0,0,3,31,4,0.000127416,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,56,1,1,0,1,3,0,0,0,0,2,19,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,59,1,0,0,1,2,0,2,0,0,4,22,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,207,0,0,0,1,2,0,4,0,0,4,33,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,193,4,0,0,1,2,0,2,0,0,7,69,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,200,1,2,0,2,5,0,2,0,0,6,44,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,394,2,0,0,0,0,0,0,0,0,3,13,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,284,0,0,0,2,4,0,2,0,0,2,23,6,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,288,2,0,0,0,0,0,0,0,0,3,15,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,82,2,0,0,1,2,0,0,0,0,2,18,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,395,2,0,0,0,0,0,0,0,0,3,31,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,212,1,2,0,2,5,0,2,0,0,6,44,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,215,0,0,0,2,5,0,3,0,0,3,35,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,86,0,0,0,2,4,0,1,1,0,2,32,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,188,4,0,0,1,2,0,2,0,0,7,71,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,289,1,0,0,1,2,0,2,0,0,4,38,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,173,4,0,0,1,2,0,2,0,0,7,51,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,175,4,0,0,1,2,0,2,0,0,7,69,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,176,4,0,0,1,2,0,2,0,0,7,67,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,177,4,0,0,1,2,0,2,0,0,7,49,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,179,4,0,0,1,2,0,2,0,0,7,63,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,223,0,0,0,1,2,0,4,0,0,4,33,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,224,1,0,0,0,0,0,0,0,0,1,18,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,60,1,1,0,1,3,0,0,0,0,2,19,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,63,1,1,0,1,3,0,0,0,0,2,19,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,66,2,0,0,1,2,0,0,1,0,3,39,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,298,0,0,0,1,2,0,2,0,0,2,30,6,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,290,2,0,0,0,0,0,0,0,0,3,13,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,285,0,0,0,2,5,0,2,0,0,3,27,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,163,4,0,0,1,2,0,2,0,0,7,51,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,162,4,0,0,1,2,0,2,0,0,7,53,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,161,4,0,0,1,2,0,2,0,0,7,61,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,160,4,0,0,1,2,0,2,0,0,7,55,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,167,4,0,0,1,2,0,2,0,0,7,57,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,166,4,0,0,1,2,0,2,0,0,7,53,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,165,4,0,0,1,2,0,2,0,0,7,59,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,169,4,0,0,1,2,0,2,0,0,7,55,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,168,4,0,0,1,2,0,2,0,0,7,57,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,398,2,0,0,0,0,0,0,0,0,3,39,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,396,1,0,0,1,2,0,2,0,0,4,46,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,397,2,0,0,0,0,0,0,0,0,3,41,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,390,0,0,0,2,5,0,2,0,0,3,27,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,393,2,0,0,0,0,0,0,0,0,3,15,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,72,3,4,0,1,2,0,2,0,0,9,87,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,186,4,0,0,1,2,0,2,0,0,7,71,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,157,4,0,0,1,2,0,2,0,0,7,51,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,192,4,0,0,1,2,0,2,0,0,7,61,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,191,4,0,0,1,2,0,2,0,0,7,65,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,196,4,0,0,1,2,0,2,0,0,7,67,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,194,4,0,0,1,2,0,2,0,0,7,71,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,153,1,0,0,1,2,0,0,6,0,7,66,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,218,1,0,0,0,0,0,0,1,0,2,31,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,389,0,0,0,2,4,0,2,0,0,2,23,6,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,158,4,0,0,1,2,0,2,0,0,7,61,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,159,4,0,0,1,2,0,2,0,0,7,53,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,174,4,0,0,1,2,0,2,0,0,7,61,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,208,1,0,0,0,0,0,0,0,0,1,18,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,206,2,0,0,2,4,0,1,2,0,5,73,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,204,0,0,0,2,4,0,3,1,0,4,43,7,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,203,0,0,0,2,5,0,3,0,0,3,35,5,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,201,1,0,0,0,0,0,0,0,0,1,13,6,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,178,4,0,0,1,2,0,2,0,0,7,61,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,190,4,0,0,1,2,0,2,0,0,7,67,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,189,4,0,0,1,2,0,2,0,0,7,65,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,184,4,0,0,1,2,0,2,0,0,7,77,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,187,4,0,0,1,2,0,2,0,0,7,65,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,195,4,0,0,1,2,0,2,0,0,7,79,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,181,4,0,0,1,2,0,2,0,0,7,65,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,180,4,0,0,1,2,0,2,0,0,7,61,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,183,4,0,0,1,2,0,2,0,0,7,59,4,0.000127188,0
defect4j,time,org/joda/time/chrono/ZonedChronology,17,182,4,0,0,1,2,0,2,0,0,7,71,4,0.000127188,0
defect4j,time,org/joda/time/field/ScaledDurationField,17,109,1,1,0,2,4,0,2,0,0,4,51,4,0.000126961,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,315,1,0,0,0,0,0,0,0,0,1,14,4,0.000122439,0
defect4j,time,org/joda/time/field/ImpreciseDateTimeField,17,160,1,0,0,0,0,0,0,0,0,1,19,5,0.000117092,0
defect4j,time,org/joda/time/DateTimeUtils,17,252,1,1,0,1,3,0,0,0,0,2,21,4,0.000101761,0
defect4j,time,org/joda/time/field/ScaledDurationField,17,150,1,0,0,2,4,0,2,0,0,4,37,4,9.84E-05,0
defect4j,time,org/joda/time/field/PreciseDurationField,17,145,1,0,0,0,0,0,0,0,0,1,12,4,9.84E-05,0
defect4j,time,org/joda/time/field/PreciseDurationField,17,143,3,2,0,3,6,0,0,0,0,5,44,5,9.84E-05,0
defect4j,time,org/joda/time/field/PreciseDurationField,17,142,2,0,0,0,0,0,0,0,0,2,26,5,9.84E-05,0
defect4j,time,org/joda/time/chrono/BasicWeekyearDateTimeField,17,220,0,0,0,1,2,0,2,0,0,2,27,5,9.84E-05,0
defect4j,time,org/joda/time/field/ZeroIsMaxDateTimeField,17,101,0,0,0,2,4,0,2,0,0,2,48,5,9.84E-05,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,17,328,0,0,0,1,2,0,2,0,0,2,26,5,9.84E-05,0
defect4j,time,org/joda/time/field/MillisDurationField,17,155,0,0,0,2,4,0,1,0,0,1,29,6,9.84E-05,0
defect4j,time,org/joda/time/chrono/BasicYearDateTimeField,17,111,0,0,0,1,2,0,2,0,0,2,26,5,9.84E-05,0
defect4j,time,org/joda/time/field/ScaledDurationField,17,151,1,0,0,0,0,0,0,0,0,1,12,4,9.84E-05,0
defect4j,time,org/joda/time/field/ScaledDurationField,17,147,2,0,0,0,0,0,0,0,0,2,22,5,9.84E-05,0
defect4j,time,org/joda/time/field/ScaledDurationField,17,149,1,0,0,2,4,0,2,0,0,4,29,4,9.84E-05,0
defect4j,time,org/joda/time/field/ScaledDurationField,17,148,3,2,0,3,6,0,0,0,0,5,44,5,9.84E-05,0
defect4j,time,org/joda/time/field/PreciseDurationField,17,144,1,0,0,2,4,0,2,0,0,4,29,4,9.84E-05,0
defect4j,time,org/joda/time/field/MillisDurationField,17,49,0,0,0,1,2,0,2,0,0,2,34,5,9.82E-05,0
defect4j,time,org/joda/time/chrono/GJDayOfWeekDateTimeField,17,94,0,0,0,1,2,0,2,0,0,2,27,5,9.72E-05,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,17,90,0,0,0,1,2,0,2,0,0,2,38,5,9.59E-05,0
defect4j,time,org/joda/time/field/RemainderDateTimeField,17,139,1,0,0,0,0,0,0,0,0,1,19,4,9.59E-05,0
defect4j,time,org/joda/time/field/DecoratedDurationField,17,69,1,0,0,0,0,0,0,0,0,1,14,4,9.55E-05,0
defect4j,time,org/joda/time/chrono/BasicDayOfYearDateTimeField,17,56,0,0,0,1,2,0,2,0,0,2,27,5,9.51E-05,0
defect4j,time,org/joda/time/chrono/BasicWeekOfWeekyearDateTimeField,17,58,0,0,0,1,2,0,2,0,0,2,31,5,9.51E-05,0
defect4j,time,org/joda/time/field/BaseDurationField,17,55,1,0,0,0,0,0,0,0,0,1,13,4,9.47E-05,0
defect4j,time,org/joda/time/chrono/BasicDayOfMonthDateTimeField,17,51,0,0,0,1,2,0,2,0,0,2,28,5,9.34E-05,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,17,309,0,0,0,1,2,0,2,0,0,2,27,5,9.34E-05,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,63,1,0,0,1,2,3,0,6,0,10,106,2,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,66,1,0,0,2,4,0,2,1,0,5,71,4,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,67,2,0,0,1,2,0,3,0,0,5,43,5,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,173,2,0,0,0,1,0,0,1,0,4,50,6,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,171,2,0,0,0,1,0,0,1,0,4,47,6,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,175,2,0,0,0,1,0,0,1,0,4,54,6,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,178,4,0,0,1,2,0,1,0,0,6,58,6,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOYearOfEraDateTimeField,17,40,1,0,0,1,2,2,0,2,0,5,70,2,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOYearOfEraDateTimeField,17,46,0,0,0,4,8,0,5,0,0,5,82,5,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOYearOfEraDateTimeField,17,91,0,0,0,2,4,0,2,0,0,2,43,5,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,65,1,0,1,1,2,0,0,1,0,4,48,4,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,122,1,0,0,1,2,0,0,0,0,2,18,3,8.87E-05,0
defect4j,time,org/joda/time/chrono/ISOChronology,17,169,2,1,0,3,7,0,2,0,0,5,46,4,8.87E-05,0
defect4j,time,org/joda/time/field/PreciseDateTimeField,17,122,1,0,0,0,0,0,0,0,0,1,19,4,8.81E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,81,1,0,0,0,0,0,0,0,0,1,20,4,8.75E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,146,2,0,0,0,0,0,0,0,0,2,24,5,8.57E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,143,1,1,0,3,7,0,1,0,0,5,33,4,8.43E-05,0
defect4j,time,org/joda/time/field/PreciseDurationDateTimeField,17,141,1,0,0,0,0,0,0,0,0,1,18,4,8.29E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,45,1,0,0,0,1,2,0,1,0,4,66,1,7.64E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,128,3,1,0,1,3,0,0,0,0,4,31,8,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,68,1,0,0,3,6,3,0,6,0,10,122,2,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,71,3,0,0,1,2,0,1,0,0,5,45,4,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,192,2,0,0,1,2,0,0,0,0,2,23,7,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,135,2,1,1,1,2,0,0,0,0,5,41,8,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,225,1,0,0,0,0,0,0,0,0,1,16,4,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,229,1,0,0,0,0,0,0,0,0,1,23,4,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,148,3,0,0,1,2,0,0,0,0,3,39,4,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,129,2,0,0,1,2,0,0,1,0,5,65,10,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,127,1,1,0,1,3,0,0,0,0,2,21,6,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,122,2,1,1,1,2,0,0,0,0,5,41,8,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,119,0,0,0,1,2,0,4,0,0,4,26,9,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,100,0,0,0,1,2,0,2,0,0,2,28,5,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,118,1,0,0,1,2,0,0,1,0,3,37,8,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,115,1,0,0,1,3,0,0,0,0,1,23,4,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,117,1,1,0,1,3,0,0,0,0,2,22,6,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,237,1,0,0,0,0,0,0,0,0,1,24,4,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,138,1,0,0,0,0,0,0,0,0,1,14,4,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,116,1,0,0,2,4,0,3,1,0,5,49,6,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,111,1,1,0,1,3,0,0,0,0,2,19,4,7.41E-05,0
defect4j,time,org/joda/time/chrono/GregorianChronology,17,191,0,1,0,2,5,0,1,0,0,3,24,4,7.41E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,62,2,1,1,1,2,0,0,0,0,5,48,6,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,56,1,0,0,0,0,0,0,0,0,1,16,5,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,66,2,0,0,0,0,0,0,0,0,3,17,6,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,67,2,1,1,1,2,0,0,0,0,5,48,6,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,64,1,0,1,1,2,0,0,0,0,4,36,6,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,61,2,0,0,0,0,0,0,0,0,3,17,6,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,57,1,0,0,0,0,0,0,0,0,1,16,5,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,54,1,0,0,1,2,0,0,0,0,2,47,4,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,53,1,0,0,1,2,0,0,0,0,2,47,4,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,59,1,0,1,1,2,0,0,0,0,3,41,7,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,58,3,1,0,1,3,0,0,0,0,5,30,4,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,42,1,0,0,1,3,3,0,0,0,4,55,2,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,45,1,0,0,1,3,3,0,0,0,4,55,2,7.16E-05,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,17,75,3,0,0,1,2,0,0,0,0,3,39,4,7.16E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,321,0,0,0,1,2,0,3,0,0,3,29,7,6.49E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,372,1,0,0,0,0,0,0,0,0,2,7,6,6.49E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,244,1,0,0,0,0,0,0,0,0,1,18,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,228,1,0,0,0,0,0,0,0,0,1,19,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,475,1,0,0,3,7,0,3,0,0,5,42,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,256,1,0,0,0,0,0,0,0,0,1,15,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,252,1,0,0,0,0,0,0,0,0,1,26,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,473,2,0,0,0,0,0,0,0,0,3,10,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,472,1,0,0,3,7,0,3,0,0,5,38,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,470,2,0,0,0,0,0,0,0,0,3,11,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,558,1,1,0,1,2,0,2,0,0,5,51,6,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,495,2,0,0,0,0,0,0,0,0,3,16,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,494,1,0,0,3,7,0,3,0,0,5,44,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,497,1,0,0,3,7,0,3,0,0,5,45,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,524,1,0,0,3,7,0,3,0,0,5,42,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,551,1,0,0,3,7,0,3,0,0,5,36,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,552,2,0,0,0,0,0,0,0,0,3,8,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,176,1,0,0,0,0,0,0,0,0,1,20,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,522,2,0,0,0,0,0,0,0,0,3,15,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,478,1,0,0,3,7,0,3,0,0,5,37,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,476,2,0,0,0,0,0,0,0,0,3,14,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,188,1,0,0,0,0,0,0,0,0,1,20,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,184,1,0,0,0,0,0,0,0,0,1,21,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,212,1,0,0,0,0,0,0,0,0,1,27,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,216,1,0,0,0,0,0,0,0,0,1,21,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,507,2,0,0,0,0,0,0,0,0,3,19,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,503,1,0,0,3,7,0,3,0,0,5,42,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,501,2,0,0,0,0,0,0,0,0,3,16,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,509,1,0,0,3,7,0,3,0,0,5,46,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,485,1,0,0,3,7,0,3,0,0,5,47,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,504,2,0,0,0,0,0,0,0,0,3,14,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,260,1,0,0,0,0,0,0,0,0,1,20,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,264,1,0,0,0,0,0,0,0,0,1,14,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,498,2,0,0,0,0,0,0,0,0,3,17,8,6.27E-05,0
defect4j,time,org/joda/time/field/UnsupportedDurationField,17,92,0,0,0,0,0,0,0,0,0,1,13,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,464,2,0,0,0,0,0,0,0,0,3,10,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,549,2,0,0,0,0,0,0,0,0,3,17,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,548,1,0,0,3,7,0,3,0,0,5,45,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,543,2,0,0,0,0,0,0,0,0,3,14,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,542,1,0,0,3,7,0,3,0,0,5,42,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,540,2,0,0,0,0,0,0,0,0,3,9,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,546,2,0,0,0,0,0,0,0,0,3,18,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,164,1,0,0,0,0,0,0,0,0,1,20,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,467,2,0,0,0,0,0,0,0,0,3,14,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,160,1,0,0,0,0,0,0,0,0,1,23,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,448,1,0,0,3,7,0,3,0,0,5,40,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,445,1,0,0,3,7,0,3,0,0,5,39,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,466,1,0,0,3,7,0,3,0,0,5,42,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,451,1,0,0,3,7,0,3,0,0,5,40,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,545,1,0,0,3,7,0,3,0,0,5,46,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,180,1,0,0,0,0,0,0,0,0,1,16,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,224,1,0,0,0,0,0,0,0,0,1,18,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,220,1,0,0,0,0,0,0,0,0,1,13,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,533,1,0,0,3,7,0,3,0,0,5,50,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,530,1,0,0,3,7,0,3,0,0,5,41,7,6.27E-05,0
